experimental phase,hour,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
"Experiment: Trap2, Phase: postfearretrieval",05h,0.023459716555390708,0.04168733772255193,0.08682616221562807,0.03209828604104847,0.35573959878832834,0.02018325760385756,0.37080628709198815,0.04373106763105836,0.025468286350148386
"Experiment: Trap2, Phase: postfearretrieval",06h,0.01169595388229476,0.024228795746785357,0.08046797725024725,0.04318550630563798,0.3244708596068248,0.009814887796735904,0.45899210249752725,0.029132279302670636,0.018011637611275964
"Experiment: Trap2, Phase: postfearretrieval",07h,0.010432314849159253,0.008471269164193869,0.055857636313056395,0.06662281311819981,0.3449377163699307,0.015606260818496536,0.46708878121909003,0.020890903189910978,0.010092304957962416
"Experiment: Trap2, Phase: postfearretrieval",08h,0.0085476425980877,0.020485853527860205,0.06827475890207715,0.03402211094625783,0.3315699183976262,0.003368673755357732,0.5062033774315858,0.013819341411144081,0.013708323030003295
"Experiment: Trap2, Phase: postfearretrieval",09h,0.02317592420870426,0.014947684841740852,0.07471330984174085,0.04538938860039565,0.38615541543026705,0.02163699307616222,0.4143484174085064,0.010601740232443124,0.009031126360039563
"Experiment: Trap2, Phase: postfearretrieval",10h,0.005512023986152324,0.004241880975931421,0.0793711877678866,0.029461599488954833,0.34586218265743485,0.002597727085394,0.5179620528354766,0.01065956767227168,0.004331777530497856
"Experiment: Trap2, Phase: postfearretrieval",11h,0.007645843636663371,0.007545128585558854,0.11319289894493902,0.028670818908671278,0.3532986111111111,0.0024624958786679855,0.4735964288658095,0.007501597016155619,0.006086177052423342
"Experiment: Trap2, Phase: postfearretrieval",12h,0.008999443620178038,0.01083607659495549,0.08588360070474775,0.03233204284124629,0.3281721377349159,0.005878886931256182,0.5082972072823938,0.013390594090009889,0.006210010200296733
"Experiment: Trap2, Phase: postfearretrieval",13h,0.006096737965710517,0.012910845285196175,0.09468348170128586,0.046330469007583246,0.29384504821958457,0.0021088340751730956,0.5301354372733269,0.0073465318991097935,0.006542614573030005
"Experiment: Trap2, Phase: postfearretrieval",14h,0.020268453264094953,0.05605101693867457,0.10882769998763601,0.018567244683481702,0.3242483076780416,0.031587305267062334,0.37772278375370916,0.03490471995548962,0.027822468471810094
"Experiment: Trap2, Phase: postfearretrieval",15h,0.014565946463897132,0.04197248238130564,0.1104860209569733,0.04486623701780414,0.3510318141073195,0.01566344430019782,0.3615178350642929,0.028128863748763597,0.031767355959446096
"Experiment: Trap2, Phase: postfearretrieval",16h,0.020519790121167166,0.06272989305143424,0.15328824338526212,0.022406265454995054,0.37669483339515336,0.016635949863996045,0.28182627812809097,0.029818674270524235,0.03608007232937684
"Experiment: Trap2, Phase: postfearretrieval",17h,0.013321239799703267,0.12665774140702274,0.13631247681750738,0.004174200976755688,0.3584836331602375,0.05104765547725024,0.2068032888229476,0.05433222830118694,0.04886753523738873
"Experiment: Trap2, Phase: postfearretrieval",18h,0.009261212598911966,0.10832637858555884,0.10828851384767553,0.0020499119065281904,0.36108992488872405,0.030736700976755685,0.2998296086795252,0.04301472861028685,0.03740301990603364
"Experiment: Trap2, Phase: postfearretrieval",19h,0.006615124258160236,0.07667802608803165,0.11140617272502475,0.0031168861275964383,0.3252038127472799,0.022246113068743818,0.3914875819114738,0.032993323442136506,0.030252959631552914
"Experiment: Trap2, Phase: postfearretrieval",20h,0.017837962104352133,0.08455775531651831,0.1311978393916914,0.005332552856083086,0.29611075049455976,0.023375680019782394,0.37797798435954505,0.028894079191394653,0.034715396266073194
"Experiment: Trap2, Phase: postfearretrieval",21h,0.01941205335064293,0.09466281064540057,0.12619351199307616,0.003719051372403561,0.3107522332467853,0.0347704546859545,0.33059335589762606,0.03972938303659743,0.040167145771513355
"Experiment: Trap2, Phase: postfearretrieval",22h,0.01481341957220574,0.050397772935212644,0.12143124845450053,0.003661095140949554,0.30118887549455986,0.02152513754945598,0.43477006831107806,0.025519287833827894,0.02669309470820969
"Experiment: Trap2, Phase: postfearretrieval",23h,0.0044073782146389715,0.045054981144906046,0.12290314354599408,0.010652934903560833,0.2866891923219584,0.01981736059594461,0.47240414039317513,0.021146103795746777,0.016924765084075172
"Experiment: Trap2, Phase: postextiniction",00h,0.033174533259149354,0.07965581726013847,0.17705087784371906,0.04034603733926805,0.1480159650098912,0.007368168892185955,0.48463000741839773,0.00868184347181009,0.021076749505440157
"Experiment: Trap2, Phase: postextiniction",01h,0.05071170252225519,0.17292439416419392,0.11192777880811078,0.03892147317012858,0.14089507603857562,0.012169649480712167,0.43271783815529186,0.014500262734915925,0.025231824925816018
"Experiment: Trap2, Phase: postextiniction",02h,0.020537370178041543,0.13711826162215632,0.10771049703264095,0.05995494868941642,0.1816947174826904,0.010803427917903065,0.4441958766073196,0.014819022007912956,0.023165878461918893
"Experiment: Trap2, Phase: postextiniction",03h,0.023454500494559844,0.29640980464886246,0.10334330180514341,0.06999683172601386,0.18117349777448075,0.024025948936696347,0.23507781590009894,0.028297323194856578,0.03822097551928783
"Experiment: Trap2, Phase: postextiniction",04h,0.023484251360039565,0.2955671210435213,0.10540538452027694,0.0542176681503462,0.19672663204747778,0.027894720573689413,0.21936819980217603,0.03369691209198812,0.04363911041048468
"Experiment: Trap2, Phase: postextiniction",05h,0.005566502843719089,0.13904974962908012,0.1351543181256182,0.015444949307616222,0.23939053227002968,0.01922717297230465,0.3986673930514342,0.02512518545994065,0.022374196340257172
"Experiment: Trap2, Phase: postextiniction",06h,0.0012874010880316517,0.03038336115232443,0.1045742921612265,0.008155600890207716,0.1579056163452028,0.004028344460929772,0.6758998670870425,0.0060475395647873395,0.01171797725024728
"Experiment: Trap2, Phase: postextiniction",07h,0.0014867705242334322,0.008904395400593472,0.11745100766567755,0.0018781682739861525,0.15172748207220574,0.0018476446587537092,0.7095465504451038,0.0026161442878338275,0.004541836671612265
