experimental phase,hour,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
"Experiment: FC-C, Phase: postext",19h,0.004710682492581602,0.12835296117705244,0.16032470944609298,0.026497589020771522,0.3470728239366963,0.015856052176063302,0.1842861337784372,0.0321888909495549,0.10071015702274976
"Experiment: FC-C, Phase: postext",20h,0.0026868508902077146,0.09808976261127596,0.13022301557863503,0.017207591493570724,0.330984946834817,0.01045221315529179,0.28540121167161225,0.04384813921859545,0.08110626854599405
"Experiment: FC-C, Phase: postext",21h,0.0023823874876360038,0.11049625989119682,0.12942785608308605,0.021175661473788326,0.3115873825420376,0.01513121290801187,0.2703264094955489,0.0342212227992087,0.10525160731948567
"Experiment: FC-C, Phase: postext",22h,0.0031219090009891198,0.116271018793274,0.1216176743323442,0.02821232072205737,0.29718332715133533,0.01484915924826904,0.3024573442136499,0.03348324678536103,0.08280399975272007
"Experiment: FC-C, Phase: postext",23h,0.0030763167655786356,0.07905693620178043,0.1313651397131553,0.014861523244312563,0.2948813056379822,0.01024511622156281,0.37386946711177055,0.020802423343224533,0.07184177176063304
"Experiment: FC-C, Phase: postrenw",00h,0.002072128461918892,0.10741762487636003,0.10920769967853611,0.023313860039564788,0.3207305576162215,0.012617844337289812,0.31625324554896145,0.016381135633036597,0.09200590380811079
"Experiment: FC-C, Phase: postrenw",01h,0.0020029673590504452,0.07380030600890207,0.12371607628585558,0.009527618076162215,0.29135602126607324,0.006853131181998022,0.3989811294510386,0.014353053907022751,0.07940969646389713
"Experiment: FC-C, Phase: postrenw",02h,0.001163374752720079,0.054731546735905044,0.1299363254203759,0.0030087011622156284,0.2902131243818002,0.0037466771760633045,0.430753121909001,0.010614490603363008,0.07583263785855589
"Experiment: FC-C, Phase: postrenw",03h,0.0013349251978239365,0.06305328882294757,0.13123724962908015,0.005513569485657764,0.27621283073689423,0.003958796983184965,0.3920762240356082,0.007768839638971316,0.11884427546983185
"Experiment: FC-C, Phase: postrenw",04h,0.004048049579624135,0.17062391815034617,0.12235371847181005,0.04180228424826904,0.2888271977002967,0.019168443991097923,0.18562105897626113,0.022048482319485658,0.1455068465628091
"Experiment: FC-C, Phase: postrenw",05h,0.006470620054401583,0.20981508098417412,0.09250123639960438,0.07353873021760633,0.31790538452027695,0.03694207467853611,0.09564362326904054,0.038419958580613256,0.1287632912957468
"Experiment: FC-C, Phase: postrenw",06h,0.0017089360781404551,0.12368168892185956,0.06413282022749754,0.02126066394658754,0.35677431070722054,0.012738006923837787,0.3487863965133531,0.022959554277942624,0.04795762240356082
"Experiment: FC-C, Phase: postrenw",07h,0.0009597551928783385,0.035184455365974275,0.05498153128091001,0.0012561047230464884,0.3279924734174085,0.0019171921364985166,0.5377859174085063,0.0077781126360039555,0.03214445783877349
"Experiment: FC-C, Phase: postrenw",08h,0.00016652757171117704,0.02648097490108803,0.04948264404055391,3.670561325420376e-05,0.23981129451038574,0.0008998670870425321,0.6531617056132543,0.003396235163204749,0.026564045499505442
"Experiment: FC-C, Phase: postrenw",09h,0.00010586671612265084,0.022491267927794264,0.05099568805637981,3.0909990108803164e-05,0.23374443620178034,0.0004991963402571712,0.6610170932245302,0.0023576594955489615,0.028757882047477746
"Experiment: FC-C, Phase: postrenw",10h,0.00035546488625123646,0.03781605464886251,0.04834438365479723,0.0004284897378832838,0.21632317940158255,0.0010103703016815034,0.6694501112759644,0.003280322700296736,0.022991623392680512
"Experiment: FC-C, Phase: postrenw",11h,0.00014218595450049456,0.021876931874381802,0.043877117334322445,8.345697329376855e-05,0.20747596748269037,0.0008345697329376855,0.7006193589268053,0.0021490170623145403,0.022941394658753708
"Experiment: FC-C, Phase: postrenw",12h,0.0003342142680514343,0.030890284990108804,0.04398066580118695,0.0004493539812067261,0.20575891753214637,0.0005451749505440157,0.6922779117210683,0.002059378090999011,0.023704098664688436
"Experiment: FC-C, Phase: postrenw",13h,0.00046017247774480705,0.04773854784866471,0.06488741036102867,0.0005386065776458952,0.2260938272749752,0.0009728919386745795,0.6271123114490603,0.004564246414441148,0.02763198565776459
"Experiment: FC-C, Phase: postrenw",14h,0.0006564509149357072,0.05713209384272997,0.05554370672601385,0.0025114366963402573,0.2609765238625124,0.0035755131058358056,0.5777057832591496,0.007393283259149356,0.034505208333333336
"Experiment: FC-C, Phase: postrenw",15h,0.00016730032146389717,0.044920329500494564,0.059097196463897134,0.0005942445598417408,0.2086942074678536,0.0008894349653808111,0.6606287864737883,0.002648986152324431,0.02235951409495549
"Experiment: FC-C, Phase: postrenw",16h,0.001192352868447082,0.06985348664688427,0.09993895276953511,0.006763878585558853,0.2934683327151335,0.006429277942631058,0.4684675599653807,0.012522023367952521,0.04136413513847676
"Experiment: FC-C, Phase: postrenw",17h,0.0006966339020771513,0.06329709136993075,0.08255015145895155,0.00018893731454005936,0.21147301557863504,0.0010455304154302673,0.6034862605093966,0.0028124227250247275,0.03444995672601386
"Experiment: FC-C, Phase: postrenw",18h,0.004917006676557864,0.15363965133531154,0.15156636374876362,0.04085141567754698,0.30041535299208705,0.024205999629080124,0.18451757232937682,0.032999505440158255,0.10688713217111771
"Experiment: FC-C, Phase: postrenw",19h,0.005926217853610287,0.14137804463402573,0.14643878276458952,0.037269720573689415,0.34546279982690403,0.027742102497527194,0.14791512116716127,0.03734699554896143,0.11052021513353115
"Experiment: FC-C, Phase: postrenw",20h,0.0027100333827893178,0.13495572143916915,0.12099329253214637,0.026032393669634026,0.3091617210682493,0.017979954871414437,0.24272649295252233,0.03050738748763601,0.11493300259643918
"Experiment: FC-C, Phase: postrenw",21h,0.0029078573194856582,0.12733061325420378,0.10082838773491594,0.03327189972799209,0.3329651180761622,0.022402015331355097,0.23763020833333334,0.03726353857566765,0.10540036164688428
"Experiment: FC-C, Phase: postrenw",22h,0.002977018422354105,0.10721361894164194,0.11169054463402572,0.03143314169139466,0.3086192507418397,0.01914719337289812,0.30776536226508405,0.023439431874381796,0.08771443805637984
"Experiment: FC-C, Phase: postrenw",23h,0.0028448782146389714,0.10613408753709197,0.10678435645400595,0.021190730093966367,0.2884640053165183,0.011683589886251235,0.3624489985163204,0.017891861399604355,0.08255749258160237
