experimental phase,hour,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
"Experiment: FC-A, Phase: postcond",22h,0.0010115294263105836,0.1292068496538081,0.07793490356083087,0.019494158011869437,0.26887673095944614,0.007096160979228487,0.4538282022749753,0.023015578635014838,0.019535886498516317
"Experiment: FC-A, Phase: postcond",23h,0.0008492519782393669,0.11690003709198814,0.06824539441147379,0.025641382294757667,0.32100565652818985,0.006967884520276954,0.4092536782888229,0.034650098911968345,0.016486615974282887
"Experiment: FC-A, Phase: postret",00h,0.0011727250247279921,0.08959322453016814,0.09918212166172108,0.023982443125618202,0.2866496661721068,0.005963464391691395,0.45420654055390713,0.016879636498516325,0.022370178041543023
"Experiment: FC-A, Phase: postret",01h,0.000556070722057369,0.06475488377843719,0.08853641196834817,0.014384272997032642,0.2577463526211672,0.0024017062314540052,0.544304834322453,0.009995981701285859,0.017319485657764585
"Experiment: FC-A, Phase: postret",02h,0.0006902200791295747,0.061556936201780425,0.11591771760633039,0.011946092977250248,0.20934409000989118,0.0026097304648862512,0.5709390454995055,0.0063563303659742824,0.020639836795252223
"Experiment: FC-A, Phase: postret",03h,0.001946402077151335,0.1314564787339268,0.13935552670623147,0.027113316023738877,0.23204716864490602,0.005454995054401582,0.41581262363996035,0.013330242334322454,0.033483246785361034
"Experiment: FC-A, Phase: postret",04h,0.0029043026706231457,0.22351755687438177,0.11826254945598419,0.06574709446092977,0.2727089515331355,0.012967977250247283,0.22255347428288824,0.02445474777448071,0.05688334569732937
"Experiment: FC-A, Phase: postret",05h,0.0029791048466864495,0.2431892927794263,0.09590906280909987,0.07155909990108804,0.3500574925816024,0.014487203264094953,0.1442869065281899,0.03318249258160237,0.0443493447082097
"Experiment: FC-A, Phase: postret",06h,0.0026876236399604354,0.14301009211177051,0.06712027077151336,0.028956865108803163,0.3760636900346192,0.01043946278437191,0.3102331386003956,0.024645694238377844,0.036843162710187935
"Experiment: FC-A, Phase: postret",07h,0.0009168675816023739,0.040474700173095936,0.04227752534619189,0.006039425692383779,0.21542331231454007,0.0022544974035608313,0.6625757294757666,0.007300553288822945,0.022737388724035617
"Experiment: FC-A, Phase: postret",08h,0.00023646142433234418,0.022043845820969337,0.03294579933234421,0.0017835064292779429,0.17266165924826904,0.0013256522007912958,0.7539035453758655,0.002816672848664688,0.01228285731948566
"Experiment: FC-A, Phase: postret",09h,0.000673451409495549,0.027785376483679528,0.03959801557863501,0.002450775840751731,0.1625347737388724,0.0011019411473788328,0.7437214082591493,0.002948426681503462,0.019185830860534128
"Experiment: FC-A, Phase: postret",10h,0.000546720450049456,0.029139620425321464,0.03942376050939663,0.0015049301434223543,0.18394998763600393,0.0007283166419386745,0.72647015640455,0.0027498299950544022,0.015486677794263106
"Experiment: FC-A, Phase: postret",11h,0.0006243818001978239,0.01687597145683199,0.050071092977250244,0.0019150946728839903,0.17490241274551366,0.0006539670764448213,0.740626766285149,0.002013565069944892,0.012316747915783527
"Experiment: FC-A, Phase: postret",12h,0.0012274700516540279,0.03806118804264205,0.04910773161885922,0.004820241235300582,0.24870590174744472,0.001518023958676778,0.6328593801516651,0.005160938015166501,0.018539125178591048
"Experiment: FC-A, Phase: postret",13h,0.0008871167161226507,0.02722304648862512,0.040825914935707225,0.0024582715133531154,0.17408660979228488,0.0010840133531157268,0.7378344460929771,0.0033528066271018794,0.012247774480712166
"Experiment: FC-A, Phase: postret",14h,0.0004927052423343225,0.039719337289812064,0.04920530415430268,0.0023228857566765576,0.2195375865479723,0.0013019287833827893,0.667423034124629,0.0044634025717111775,0.015533815529179033
"Experiment: FC-A, Phase: postret",15h,0.0005746167161226509,0.028805947082096932,0.05670221315529179,0.0013343842729970326,0.15202707715133526,0.0007449307616221562,0.7443802546983183,0.0017108679525222555,0.013719708209693371
