experimental phase,cam_id,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
Trap2_postconditioning,6394841,0.014051983064341031,0.03457606571614677,0.1875318900629659,0.0021809636679452848,0.47000502098863706,0.01316675110371282,0.25779112687269307,0.00539575341970037,0.015300445103857568
Trap2_postconditioning,6394846,0.003979925092277629,0.10446325179127162,0.06852360317000798,0.03780872294998913,0.2612216834334515,0.028829521603821382,0.4587236285011218,0.025962356155460654,0.010487307302598246
Trap2_postfearretrieval,17202338,0.009533611379476918,0.045443076737285204,0.13179516596508176,0.0007229702919053204,0.36979030087640613,0.01705735456490235,0.38083012732040566,0.0249768175074184,0.01985057535711822
Trap2_postfearretrieval,17202339,0.004853012214477952,0.05424627786212131,0.10244666948450765,0.0003895737009178111,0.2795870065902974,0.020227317817955965,0.47554397988406605,0.02439143261334621,0.03831472983230972
Trap2_postfearretrieval,17202341,0.006225092298668139,0.035990981471258024,0.1376167750672831,0.000393778897246567,0.2949478340004141,0.020343985059692215,0.46033453954178444,0.022417039024221933,0.021729974639431368
Trap2_postfearretrieval,17202342,0.014293785798081568,0.07230134221240771,0.137711014595266,0.001291426575115589,0.284181776619971,0.018243435580705267,0.39651216703471115,0.04496961476088606,0.030495436822855562
Trap2_postfearretrieval,17202345,0.039570034849216736,0.056122118901387075,0.11506452280725964,0.0014873455938168518,0.21886558898626732,0.02982896711752121,0.4780853201987439,0.03649053723000484,0.024485564315782207
Trap2_postfearretrieval,17202346,0.008207896280449933,0.09088798650886756,0.12844103667793802,0.02606186598578428,0.3965563755089367,0.02548834190187013,0.2056502743081913,0.0545555215306052,0.064150701297357
Trap2_postfearretrieval,6394836,0.016382905769098063,0.0760031010627286,0.17242900765992691,0.137051122248292,0.29853163170243596,0.01020622714098406,0.23916536557173415,0.018744285246014767,0.03148635359878545
Trap2_postfearretrieval,6394837,0.018761645159064245,0.015250953177834514,0.028320272065419913,0.027918729728797182,0.26839751828721276,0.00985331412600925,0.6157711036160374,0.005522716686219032,0.010203747153405558
Trap2_postfearretrieval,6394839,0.011730664722931477,0.04157753088123661,0.0674308622593334,0.0007360171830791526,0.4955099285763577,0.014745359188461808,0.31326146401214566,0.04812663894831275,0.006881534228141603
Trap2_postfearretrieval,6394840,0.001782679766751777,0.04185927903526327,0.07067447036091368,0.0035933941756952597,0.3050279052515355,0.01538735249465185,0.5382993107791041,0.013663976778690218,0.009711631357394243
Trap2_postfearretrieval,6394841,0.007080795838796495,0.03841522324201228,0.056729284555931264,0.03598742322821061,0.44074490200814276,0.007558894313711957,0.3897715607963563,0.006141850976468154,0.017570065040369887
Trap2_postfearretrieval,6394846,0.00799990080049686,0.07634307501207645,0.09044827392864539,0.01658054999654958,0.2537350769443102,0.04515302601614795,0.46057434355807053,0.030510208922779666,0.01865554482092333
Trap2_postextiniction,17202338,0.0036936665430267065,0.1442913112017804,0.2658637796735905,0.01812453635014837,0.24498632232937684,0.021448905786350142,0.2658382789317507,0.020554525222551922,0.015198673961424334
Trap2_postextiniction,17202339,0.007020122403560832,0.09304548405044508,0.13594677299703264,0.02630146513353116,0.18972018731454007,0.027185877225519284,0.4660378801928783,0.03380308790801187,0.02093912277448071
Trap2_postextiniction,17202341,0.007808558976261129,0.20110302299703262,0.1009333271513353,0.04261452151335311,0.2595650964391691,0.015262657640949556,0.31875533197329375,0.028667702151335323,0.02528978115727003
Trap2_postextiniction,17202342,0.08332429810545534,0.15489114928098607,0.1373490165867762,0.02738244692992467,0.21197785893631596,0.027374125009510763,0.3055944704405386,0.03231092596819599,0.019795708742296275
Trap2_postextiniction,17202345,0.012307817136498516,0.11542122589020772,0.13813937314540065,0.03392734606824927,0.1618587722551929,0.020171550445103856,0.4597076687685462,0.021482520400593463,0.036983725890207715
Trap2_postextiniction,17202346,0.00501228672106825,0.14855178968842728,0.11719885942136501,0.05698766691394659,0.22749142247774476,0.026218703635014835,0.3724673126854599,0.028876808234421365,0.017195150222551928
Trap2_postextiniction,6394836,0.00511197143916914,0.16944686572700293,0.16024944362017807,0.021513584940652815,0.20455860534124626,0.01342150408011869,0.3599418119436202,0.017823627596439174,0.04793258531157271
Trap2_postextiniction,6394837,0.0006247681750741839,0.03220187314540059,0.11945011127596439,0.040608076780415434,0.1659915152077151,0.006048080489614244,0.5961809161721069,0.00832970140949555,0.03056495734421365
Trap2_postextiniction,6394839,0.0032348493494635923,0.20480816784600162,0.05870306436886555,0.02271789165335159,0.1659895001141292,0.013476755687438184,0.4787631724111694,0.029340000380430657,0.022966598189150114
Trap2_postextiniction,6394840,0.0030464113501483675,0.17756792470326416,0.10797616839762614,0.015175491468842731,0.18911860163204747,0.006904209940652817,0.45185320845697347,0.013753245548961426,0.03460473850148368
Trap2_postextiniction,6394841,0.008451177670623145,0.09370340318991097,0.06852489799703262,0.08432979413946587,0.14666960311572697,0.014526845326409497,0.5559006398367953,0.005672755934718101,0.022220882789317505
Trap2_postextiniction,6394846,0.00604066209198813,0.19518151891691393,0.0841199925816024,0.03850936572700297,0.1998704098664688,0.010919649480712165,0.41586517062314565,0.021129914688427294,0.02836331602373887
